id,connNo,source,target,color,isCable,isInPanel,connType,voltage,current,resistance
955,975,=Q01+K1.B1-K6:A2,=Q01+K1.B1-W5(-P2):P2:1,,0,1,外部连接,0.0,0.0,0.0
958,978,=Q01+K1.B1-W5(-P2):P2,=A02+K1.B1-X21-X21.4F:4,,0,1,外部连接,0.0,0.0,0.0
960,980,=Q01+K1.B1-K6:11,=A02+K1.B1-X21-X21.4F:5,,0,1,外部连接,0.0,0.0,0.0
961,981,=Q01+K1.B1-W5(-P1):P1,=A02+K1.B1-K20:63,,0,1,外部连接,0.0,0.0,0.0
963,983,=Q01+K1.B1-W5(-P1):P1:1,=Q01+K1.B1-X9:42:2,,0,1,外部连接,0.0,0.0,0.0
968,991,=Q01+K1.B1-K7:14,=A02+K1.B1-X21-X21.4F:2,,0,1,外部连接,0.0,0.0,0.0
969,992,=Q01+K1.B1-K7:14,=Q01+K1.B1-A9:15,,0,1,外部连接,0.0,0.0,0.0
970,993,=Q01+K1.B1-A9:5,=Q01+K1.B1-K6:A1,,0,1,外部连接,0.0,0.0,0.0
971,994,=Q01+K1.B1-K6:A1,=Q01+K1.B1-R11:2,,0,1,外部连接,0.0,0.0,0.0
972,995,=Q01+K1.B1-R11:1,=A02+K1.B1-X21-X21.4F:3,,0,1,外部连接,0.0,0.0,0.0
973,996,=Q01+K1.B1-A9:9,=A02+K1.B1-X21-X21.4F:3,,0,1,外部连接,0.0,0.0,0.0
976,999,=A02+K1.B1-K20:64,=Q01+K1.B1-K6:14,,0,1,外部连接,0.0,0.0,0.0
977,1000,=Q01+K1.B1-K6:14,=Q01+K1.B1-X9:41:3,,0,1,外部连接,0.0,0.0,0.0
978,1001,=Q01+K1.B1-A9:10,=Q01+K1.B1-X9:41:3,,0,1,外部连接,0.0,0.0,0.0
980,1003,=Q01+K1.B1-W5(-P2):P2,=A02+K1.B1-X21-X21.4F:6,,0,1,外部连接,0.0,0.0,0.0
982,1005,=Q01+K1.B1-W5(-P1):P1,=A02+K1.B1-X21-X21.4F:7,,0,1,外部连接,0.0,0.0,0.0
984,1007,=Q01+K1.B1-A9:2,=A02+K1.B1-X21-X21.4F:8,,0,1,外部连接,0.0,0.0,0.0
986,1009,=Q01+K1.B1-A9:1,=A02+K1.B1-X21-X21.4F:9,,0,1,外部连接,0.0,0.0,0.0
988,1011,=Q01+K1.B1-A9:3,=A02+K1.B1-X21-X21.4F:10,,0,1,外部连接,0.0,0.0,0.0
993,1016,=Q01+K1.B1-A7:13,=A02+K1.B1-X20-X20.1F:3,,0,1,外部连接,0.0,0.0,0.0
995,1018,=Q01+K1.B1-A7:14,=A02+K1.B1-X20-X20.1F:4,,0,1,外部连接,0.0,0.0,0.0
996,1019,=A02+K1.B1-X21-X21.3F:22,=Q01+K1.B1-W5(-P1):X3:3,,0,1,外部连接,0.0,0.0,0.0
998,1021,=A02+K1.B1-X21-X21.3F:23,=Q01+K1.B1-A7:6,,0,1,外部连接,0.0,0.0,0.0
1000,1023,=A02+K1.B1-X21-X21.3F:24,=Q01+K1.B1-W5(-P2):X3:1,,0,1,外部连接,0.0,0.0,0.0
1002,1025,=Q01+K1.B1-V1:2.1,=Q01+K1.B1-W5(-P1):X1:9,,0,1,外部连接,0.0,0.0,0.0
1003,1026,=A02+K1.B1-W6(-P2):X1:5,=Q01+K1.B1-W5(-P2):X1:9,,0,1,外部连接,0.0,0.0,0.0
1004,1027,=Q15+K1.B1-X20:1:4,=Q15+K1.G1-G1:X2.L,,0,1,外部连接,0.0,0.0,0.0
1005,1028,=Q15+K1.H2-F11:2,=Q15+K1.B1-X20:1:3,,0,1,外部连接,0.0,0.0,0.0
1006,1029,=A02+K1.H2-W2.1:2L1,=Q15+K1.H2-F11:1,,0,1,外部连接,0.0,0.0,0.0
1007,1030,=Q15+K1.B1-X20:2:5,=Q15+K1.G1-G1:X2.N,,0,1,外部连接,0.0,0.0,0.0
1008,1031,=A02+K1.H2-X5:N:2,=Q15+K1.B1-X20:2:2,,0,1,外部连接,0.0,0.0,0.0
1009,1032,=Q15+K1.B1-X20:PE:1,=Q15+K1.G1-G1:X2.PE,,0,1,外部连接,0.0,0.0,0.0
1010,1033,=A02+K1.H2-X6:PE:2,=Q15+K1.G1-G1:PE,,0,1,外部连接,0.0,0.0,0.0
1011,1034,=Q15+K1.H2-F11:11,=Q15+K1.B1-A2:1,,0,1,外部连接,0.0,0.0,0.0
1012,1035,=Q15+K1.B1-A2:2,=Q15+K1.B1-K1:11,,0,1,外部连接,0.0,0.0,0.0
1013,1036,=Q15+K1.B1-K1:11,=Q15+K1.B1-R1:2,,0,1,外部连接,0.0,0.0,0.0
1014,1037,=Q15+K1.B1-A21:X1:4,=Q15+K1.G1-G1:4,,0,1,外部连接,0.0,0.0,0.0
1015,1038,=Q15+K1.B1-R1:1,=Q15+K1.B1-A21:X2:4,,0,1,外部连接,0.0,0.0,0.0
1016,1039,=Q15+K1.B1-W5(-P1):P1:1,=Q15+K1.B1-K1:14,,0,1,外部连接,0.0,0.0,0.0
1017,1040,=Q15+K1.B1-K1:A1,=Q15+K1.B1-A1:1,,0,1,外部连接,0.0,0.0,0.0
1018,1041,=Q15+K1.B1-A21:X1:17,=Q15+K1.G1-G1:17,,0,1,外部连接,0.0,0.0,0.0
1019,1042,=Q15+K1.B1-A21:X1:5,=Q15+K1.G1-G1:5,,0,1,外部连接,0.0,0.0,0.0
1020,1043,=Q15+K1.B1-A21:X1:18,=Q15+K1.G1-G1:18,,0,1,外部连接,0.0,0.0,0.0
1021,1044,=Q15+K1.B1-A21:X1:2,=Q15+K1.G1-G1:2,,0,1,外部连接,0.0,0.0,0.0
1022,1045,=Q15+K1.B1-A21:X1:15,=Q15+K1.G1-G1:15,,0,1,外部连接,0.0,0.0,0.0
1023,1046,=Q15+K1.B1-A21:X1:3,=Q15+K1.G1-G1:3,,0,1,外部连接,0.0,0.0,0.0
1025,1048,=Q15+K1.B1-A21:X1:10,=Q15+K1.G1-G1:10,,0,1,外部连接,0.0,0.0,0.0
1026,1049,=Q15+K1.B1-A21:X2:10,=Q15+K1.B1-A21:X2:23,,0,1,外部连接,0.0,0.0,0.0
1027,1050,=Q15+K1.B1-A21:X1:23,=Q15+K1.G1-G1:23,,0,1,外部连接,0.0,0.0,0.0
1030,1054,=Q15+K1.B1-A21:X2:17,=Q15+K1.B1-K1:A2,,0,1,外部连接,0.0,0.0,0.0
1031,1055,=Q15+K1.B1-W5(-P2):P2:2,=Q15+K1.B1-A21:X2:17,,0,1,外部连接,0.0,0.0,0.0
1032,1056,=Q15+K1.B1-A3:1,=Q15+K1.B1-A21:X2:5,,0,1,外部连接,0.0,0.0,0.0
1033,1057,=Q15+K1.B1-A3:2,=Q15+K1.B1-A21:X2:18,,0,1,外部连接,0.0,0.0,0.0
1034,1058,=Q15+K1.B1-A4:1,=Q15+K1.B1-A21:X2:2,,0,1,外部连接,0.0,0.0,0.0
1035,1059,=Q15+K1.B1-A4:2,=Q15+K1.B1-A21:X2:15,,0,1,外部连接,0.0,0.0,0.0
1036,1060,=Q15+K1.B1-A4:5,=Q15+K1.B1-A21:X2:3,,0,1,外部连接,0.0,0.0,0.0
1037,1061,=Q15+K1.B1-A21:X1:16,=Q15+K1.G1-G1:16,,0,1,外部连接,0.0,0.0,0.0
1038,1062,=Q15+K1.B1-A21:X2:16,=Q15+K1.B1-A4:6,,0,1,外部连接,0.0,0.0,0.0
1039,1063,=Q15+K1.B1-X20:3:4,=Q15+K1.G1-G2:X2.L,,0,1,外部连接,0.0,0.0,0.0
1040,1064,=Q15+K1.H2-F12:2,=Q15+K1.B1-X20:3:3,,0,1,外部连接,0.0,0.0,0.0
1041,1065,=A02+K1.H2-W2.1:2L2,=Q15+K1.H2-F12:1,,0,1,外部连接,0.0,0.0,0.0
1042,1066,=Q15+K1.B1-X20:4:5,=Q15+K1.G1-G2:X2.N,,0,1,外部连接,0.0,0.0,0.0
1043,1067,=A02+K1.H2-X5:N:2,=Q15+K1.B1-X20:4:2,,0,1,外部连接,0.0,0.0,0.0
1044,1068,=Q15+K1.B1-X20:PE:1,=Q15+K1.G1-G2:X2.PE,,0,1,外部连接,0.0,0.0,0.0
1045,1069,=A02+K1.H2-X6:PE:2,=Q15+K1.G1-G2:PE,,0,1,外部连接,0.0,0.0,0.0
1046,1070,=Q15+K1.H2-F12:14,=Q15+K1.B1-A2:3,,0,1,外部连接,0.0,0.0,0.0
1047,1071,=Q15+K1.B1-A2:3,=Q15+K1.B1-A2:4,,0,1,外部连接,0.0,0.0,0.0
1048,1072,=Q15+K1.B1-W5(-P2):P2:1,=Q15+K1.B1-K22:A2,,0,1,外部连接,0.0,0.0,0.0
1049,1073,=Q15+K1.B1-K22:A1,=Q15+K1.B1-A1:2,,0,1,外部连接,0.0,0.0,0.0
1050,1074,=Q15+K1.B1-W5(-P1):P1:1,=Q15+K1.B1-K22:12,,0,1,外部连接,0.0,0.0,0.0
1051,1075,=Q15+K1.B1-A22:X1:8,=Q15+K1.G1-G2:REMOTE I/O:8,,0,1,外部连接,0.0,0.0,0.0
1052,1076,=Q15+K1.B1-K22:11,=Q15+K1.B1-A22:X2:8,,0,1,外部连接,0.0,0.0,0.0
1053,1077,=Q15+K1.B1-W5(-P2):P2:1,=Q15+K1.B1-K2:A2,,0,1,外部连接,0.0,0.0,0.0
1054,1078,=Q15+K1.B1-K2:A1,=Q15+K1.B1-A1:3,,0,1,外部连接,0.0,0.0,0.0
1055,1079,=Q15+K1.B1-A22:X1:14,=Q15+K1.G1-G2:REMOTE I/O:14,,0,1,外部连接,0.0,0.0,0.0
1056,1080,=Q15+K1.B1-A22:X2:14,=Q15+K1.B1-K2:11,,0,1,外部连接,0.0,0.0,0.0
1057,1081,=Q15+K1.B1-K2:14,=Q15+K1.B1-A22:X2:13,,0,1,外部连接,0.0,0.0,0.0
1058,1082,=Q15+K1.B1-A22:X1:13,=Q15+K1.G1-G2:REMOTE I/O:13,,0,1,外部连接,0.0,0.0,0.0
1060,1084,=Q15+K1.B1-A22:X1:6,=Q15+K1.G1-G2:REMOTE I/O:6,,0,1,外部连接,0.0,0.0,0.0
1061,1085,=Q15+K1.B1-A22:X1:7,=Q15+K1.G1-G2:REMOTE I/O:7,,0,1,外部连接,0.0,0.0,0.0
1062,1086,=Q15+K1.B1-A22:X1:18,=Q15+K1.G1-G2:REMOTE I/O:18,,0,1,外部连接,0.0,0.0,0.0
1063,1087,=Q15+K1.B1-A22:X1:19,=Q15+K1.G1-G2:REMOTE I/O:19,,0,1,外部连接,0.0,0.0,0.0
1064,1088,=Q15+K1.B1-A22:X1:5,=Q15+K1.G1-G2:REMOTE I/O:5,,0,1,外部连接,0.0,0.0,0.0
1065,1089,=Q15+K1.B1-A22:X1:4,=Q15+K1.G1-G2:REMOTE I/O:4,,0,1,外部连接,0.0,0.0,0.0
1066,1090,=Q15+K1.B1-A22:X1:17,=Q15+K1.G1-G2:REMOTE I/O:17,,0,1,外部连接,0.0,0.0,0.0
1067,1091,=Q15+K1.B1-A22:X1:16,=Q15+K1.G1-G2:REMOTE I/O:16,,0,1,外部连接,0.0,0.0,0.0
1068,1092,=Q15+K1.B1-A22:X1:11,=Q15+K1.G1-G2:REMOTE I/O:11,,0,1,外部连接,0.0,0.0,0.0
1071,1096,=Q15+K1.B1-A3:3,=Q15+K1.B1-A22:X2:6,,0,1,外部连接,0.0,0.0,0.0
1072,1097,=Q15+K1.B1-A3:4,=Q15+K1.B1-A22:X2:7,,0,1,外部连接,0.0,0.0,0.0
1073,1098,=Q15+K1.B1-A4:3,=Q15+K1.B1-A22:X2:18,,0,1,外部连接,0.0,0.0,0.0
1074,1099,=Q15+K1.B1-A4:4,=Q15+K1.B1-A22:X2:19,,0,1,外部连接,0.0,0.0,0.0
1075,1100,=Q15+K1.B1-A3:7,=Q15+K1.B1-A22:X2:5,,0,1,外部连接,0.0,0.0,0.0
1076,1101,=Q15+K1.B1-A22:X2:4,=Q15+K1.B1-A3:8,,0,1,外部连接,0.0,0.0,0.0
1077,1102,=Q15+K1.B1-A22:X2:17,=Q15+K1.B1-A4:7,,0,1,外部连接,0.0,0.0,0.0
1078,1103,=Q15+K1.B1-A22:X2:16,=Q15+K1.B1-A4:8,,0,1,外部连接,0.0,0.0,0.0
1079,1104,=Q15+K1.B1-X20:5:4,=Q15+K1.G1-G3:X2.L,,0,1,外部连接,0.0,0.0,0.0
1080,1105,=Q15+K1.H2-F13:2,=Q15+K1.B1-X20:5:3,,0,1,外部连接,0.0,0.0,0.0
1081,1106,=A02+K1.H2-W2.1:2L3,=Q15+K1.H2-F13:1,,0,1,外部连接,0.0,0.0,0.0
1082,1107,=Q15+K1.B1-X20:6:5,=Q15+K1.G1-G3:X2.N,,0,1,外部连接,0.0,0.0,0.0
1083,1108,=A02+K1.H2-X5:N:2,=Q15+K1.B1-X20:6:2,,0,1,外部连接,0.0,0.0,0.0
1084,1109,=Q15+K1.B1-X20:PE:1,=Q15+K1.G1-G3:X2.PE,,0,1,外部连接,0.0,0.0,0.0
1085,1110,=A02+K1.H2-X6:PE:2,=Q15+K1.G1-G3:PE,,0,1,外部连接,0.0,0.0,0.0
1086,1111,=Q15+K1.H2-F13:14,=Q15+K1.B1-A2:5,,0,1,外部连接,0.0,0.0,0.0
1087,1112,=Q15+K1.B1-A2:5,=Q15+K1.B1-A2:6,,0,1,外部连接,0.0,0.0,0.0
1088,1113,=Q15+K1.B1-W5(-P2):P2:1,=Q15+K1.B1-K23:A2,,0,1,外部连接,0.0,0.0,0.0
1089,1114,=Q15+K1.B1-K23:A1,=Q15+K1.B1-A1:4,,0,1,外部连接,0.0,0.0,0.0
1090,1115,=Q15+K1.B1-W5(-P1):P1:1,=Q15+K1.B1-K23:12,,0,1,外部连接,0.0,0.0,0.0
1091,1116,=Q15+K1.B1-A23:X1:8,=Q15+K1.G1-G3:8,,0,1,外部连接,0.0,0.0,0.0
1092,1117,=Q15+K1.B1-A23:X2:8,=Q15+K1.B1-K23:11,,0,1,外部连接,0.0,0.0,0.0
1093,1118,=Q15+K1.B1-A23:X1:14,=Q15+K1.G1-G3:14,,0,1,外部连接,0.0,0.0,0.0
1094,1119,=Q15+K1.B1-K3:11,=Q15+K1.B1-A23:X2:14,,0,1,外部连接,0.0,0.0,0.0
1095,1120,=Q15+K1.B1-K3:14,=Q15+K1.B1-A23:X2:13,,0,1,外部连接,0.0,0.0,0.0
1096,1121,=Q15+K1.B1-W5(-P2):P2:1,=Q15+K1.B1-K3:A2,,0,1,外部连接,0.0,0.0,0.0
1097,1122,=Q15+K1.B1-K3:A1,=Q15+K1.B1-A1:5,,0,1,外部连接,0.0,0.0,0.0
1098,1123,=Q15+K1.B1-A23:X1:13,=Q15+K1.G1-G3:13,,0,1,外部连接,0.0,0.0,0.0
1100,1125,=Q15+K1.B1-A23:X1:6,=Q15+K1.G1-G3:6,,0,1,外部连接,0.0,0.0,0.0
1101,1126,=Q15+K1.B1-A23:X1:7,=Q15+K1.G1-G3:7,,0,1,外部连接,0.0,0.0,0.0
1102,1127,=Q15+K1.B1-A23:X1:18,=Q15+K1.G1-G3:18,,0,1,外部连接,0.0,0.0,0.0
1103,1128,=Q15+K1.B1-A23:X1:19,=Q15+K1.G1-G3:19,,0,1,外部连接,0.0,0.0,0.0
1104,1129,=Q15+K1.B1-A23:X1:5,=Q15+K1.G1-G3:5,,0,1,外部连接,0.0,0.0,0.0
1105,1130,=Q15+K1.B1-A23:X1:4,=Q15+K1.G1-G3:4,,0,1,外部连接,0.0,0.0,0.0
1106,1131,=Q15+K1.B1-A23:X1:17,=Q15+K1.G1-G3:17,,0,1,外部连接,0.0,0.0,0.0
1107,1132,=Q15+K1.B1-A23:X1:16,=Q15+K1.G1-G3:16,,0,1,外部连接,0.0,0.0,0.0
1108,1133,=Q15+K1.B1-A23:X1:11,=Q15+K1.G1-G3:11,,0,1,外部连接,0.0,0.0,0.0
1111,1137,=Q15+K1.B1-A5:1,=Q15+K1.B1-A23:X2:6,,0,1,外部连接,0.0,0.0,0.0
1112,1138,=Q15+K1.B1-A5:2,=Q15+K1.B1-A23:X2:7,,0,1,外部连接,0.0,0.0,0.0
1113,1139,=Q15+K1.B1-A6:1,=Q15+K1.B1-A23:X2:18,,0,1,外部连接,0.0,0.0,0.0
1114,1140,=Q15+K1.B1-A6:2,=Q15+K1.B1-A23:X2:19,,0,1,外部连接,0.0,0.0,0.0
1115,1141,=Q15+K1.B1-A5:5,=Q15+K1.B1-A23:X2:5,,0,1,外部连接,0.0,0.0,0.0
1116,1142,=Q15+K1.B1-A23:X2:4,=Q15+K1.B1-A5:6,,0,1,外部连接,0.0,0.0,0.0
1117,1143,=Q15+K1.B1-A6:5,=Q15+K1.B1-A23:X2:17,,0,1,外部连接,0.0,0.0,0.0
1118,1144,=Q15+K1.B1-A23:X2:16,=Q15+K1.B1-A6:6,,0,1,外部连接,0.0,0.0,0.0
1119,1145,=Q15+K1.B1-X20:7:4,=Q15+K1.G1-G4:X2.L,,0,1,外部连接,0.0,0.0,0.0
1120,1146,=Q15+K1.H2-F14:2,=Q15+K1.B1-X20:7:3,,0,1,外部连接,0.0,0.0,0.0
1121,1147,=A02+K1.H2-W2.1:2L1,=Q15+K1.H2-F14:1,,0,1,外部连接,0.0,0.0,0.0
1122,1148,=Q15+K1.B1-X20:8:5,=Q15+K1.G1-G4:X2.N,,0,1,外部连接,0.0,0.0,0.0
1123,1149,=A02+K1.H2-X5:N:1,=Q15+K1.B1-X20:8:2,,0,1,外部连接,0.0,0.0,0.0
1124,1150,=Q15+K1.B1-X20:PE:1,=Q15+K1.G1-G4:X2.PE,,0,1,外部连接,0.0,0.0,0.0
1125,1151,=A02+K1.H2-X6:PE:2,=Q15+K1.G1-G4:PE,,0,1,外部连接,0.0,0.0,0.0
1126,1152,=Q15+K1.B1-A2:7,=Q15+K1.H2-F14:11,,0,1,外部连接,0.0,0.0,0.0
1128,1154,=Q15+K1.B1-V2:2.1,=A02+K1.B1-X21-X21.6F:1,,0,1,外部连接,0.0,0.0,0.0
1129,1155,=Q15+K1.B1-W5(-P1):P1:1,=Q15+K1.B1-V2:1.1,,0,1,外部连接,0.0,0.0,0.0
1131,1157,=A02+K1.B1-X21-X21.6F:2,=Q15+K1.B1-V2:3.2,,0,1,外部连接,0.0,0.0,0.0
1132,1158,=Q15+K1.B1-W5(-P2):P2:2,=Q15+K1.B1-V2:3.1,,0,1,外部连接,0.0,0.0,0.0
1134,1161,=Q15+K1.B1-A24:X1:4,=Q15+K1.G1-G4:4,,0,1,外部连接,0.0,0.0,0.0
1135,1162,=Q15+K1.B1-A24:X2:4,=Q15+K1.B1-R4:1,,0,1,外部连接,0.0,0.0,0.0
1136,1163,=Q15+K1.B1-K4:11,=Q15+K1.B1-R4:2,,0,1,外部连接,0.0,0.0,0.0
1137,1164,=Q15+K1.B1-W5(-P1):P1:1,=Q15+K1.B1-K4:14,,0,1,外部连接,0.0,0.0,0.0
1138,1165,=Q15+K1.B1-K4:A1,=Q15+K1.B1-A1:6,,0,1,外部连接,0.0,0.0,0.0
1139,1166,=Q15+K1.B1-A24:X1:17,=Q15+K1.G1-G4:17,,0,1,外部连接,0.0,0.0,0.0
1140,1167,=Q15+K1.B1-A24:X1:5,=Q15+K1.G1-G4:5,,0,1,外部连接,0.0,0.0,0.0
1141,1168,=Q15+K1.B1-A24:X1:18,=Q15+K1.G1-G4:18,,0,1,外部连接,0.0,0.0,0.0
1142,1169,=Q15+K1.B1-A24:X1:2,=Q15+K1.G1-G4:2,,0,1,外部连接,0.0,0.0,0.0
1143,1170,=Q15+K1.B1-A24:X1:15,=Q15+K1.G1-G4:15,,0,1,外部连接,0.0,0.0,0.0
1144,1171,=Q15+K1.B1-A24:X1:16,=Q15+K1.G1-G4:16,,0,1,外部连接,0.0,0.0,0.0
1145,1172,=Q15+K1.B1-A24:X1:10,=Q15+K1.G1-G4:10,,0,1,外部连接,0.0,0.0,0.0
1146,1173,=Q15+K1.B1-A24:X2:10,=Q15+K1.B1-A24:X2:23,,0,1,外部连接,0.0,0.0,0.0
1147,1174,=Q15+K1.B1-A24:X1:23,=Q15+K1.G1-G4:23,,0,1,外部连接,0.0,0.0,0.0
1148,1175,=Q15+K1.G1-G4:CASE,=A02+K1.B1-W9:SE,,0,1,外部连接,0.0,0.0,0.0
1149,1177,=Q15+K1.B1-A24:X2:17,=Q15+K1.B1-K4:A2,,0,1,外部连接,0.0,0.0,0.0
1150,1178,=Q15+K1.B1-W5(-P2):P2:2,=Q15+K1.B1-A24:X2:17,,0,1,外部连接,0.0,0.0,0.0
1151,1179,=Q15+K1.B1-A5:3,=Q15+K1.B1-A24:X2:5,,0,1,外部连接,0.0,0.0,0.0
1152,1180,=Q15+K1.B1-A5:4,=Q15+K1.B1-A24:X2:18,,0,1,外部连接,0.0,0.0,0.0
1153,1181,=Q15+K1.B1-A6:3,=Q15+K1.B1-A24:X2:2,,0,1,外部连接,0.0,0.0,0.0
1154,1182,=Q15+K1.B1-A6:4,=Q15+K1.B1-A24:X2:15,,0,1,外部连接,0.0,0.0,0.0
1155,1183,=Q15+K1.B1-A24:X1:3,=Q15+K1.G1-G4:3,,0,1,外部连接,0.0,0.0,0.0
1156,1184,=Q15+K1.B1-A6:7,=Q15+K1.B1-A24:X2:3,,0,1,外部连接,0.0,0.0,0.0
1157,1185,=Q15+K1.B1-A6:8,=Q15+K1.B1-A24:X2:16,,0,1,外部连接,0.0,0.0,0.0
1159,1187,=Q15+K1.B1-X20:9:4,=Q15+K1.G1-G5:L,,0,1,外部连接,0.0,0.0,0.0
1160,1188,=Q15+K1.H2-F15:2,=Q15+K1.B1-X20:9:3,,0,1,外部连接,0.0,0.0,0.0
1161,1189,=A02+K1.H2-W2.1:2L2,=Q15+K1.H2-F15:1,,0,1,外部连接,0.0,0.0,0.0
1162,1190,=Q15+K1.B1-X20:10:5,=Q15+K1.G1-G5:N,,0,1,外部连接,0.0,0.0,0.0
1163,1191,=A02+K1.H2-X5:8:2,=Q15+K1.B1-X20:10:2,,0,1,外部连接,0.0,0.0,0.0
1164,1192,=Q15+K1.B1-X20:PE:1,=Q15+K1.G1-G5:PE,,0,1,外部连接,0.0,0.0,0.0
1166,1194,=Q15+K1.G1-G5:INTL.1,=Q15+K1.G1-G5:INTL.2,,0,1,外部连接,0.0,0.0,0.0
1167,1195,=Q15+K1.H2-F15:11,=Q15+K1.B1-A2:15,,0,1,外部连接,0.0,0.0,0.0
1168,1196,=Q15+K1.B1-A25:X1.1,=Q15+K1.G1-G5:ANALOG.1,,0,1,外部连接,0.0,0.0,0.0
1169,1197,=Q15+K1.B1-U1:.10,=Q15+K1.B1-A25:X2.1,,0,1,外部连接,0.0,0.0,0.0
1170,1198,=Q15+K1.B1-A1:16,=Q15+K1.B1-U1:.1,,0,1,外部连接,0.0,0.0,0.0
1171,1199,=Q15+K1.B1-A25:X1.2,=Q15+K1.G1-G5:ANALOG.2,,0,1,外部连接,0.0,0.0,0.0
1172,1200,=Q15+K1.B1-U1:.11,=Q15+K1.B1-A25:X2.2,,0,1,外部连接,0.0,0.0,0.0
1173,1201,=Q15+K1.B1-A1:15,=Q15+K1.B1-U1:.2,,0,1,外部连接,0.0,0.0,0.0
1174,1202,=Q15+K1.B1-A25:X1.3,=Q15+K1.G1-G5:ANALOG.3,,0,1,外部连接,0.0,0.0,0.0
1175,1203,=Q15+K1.B1-U1:.12,=Q15+K1.B1-A25:X2.3,,0,1,外部连接,0.0,0.0,0.0
1176,1204,=Q15+K1.B1-U1:.12,=Q15+K1.B1-W5(-P2):P2:6,,0,1,外部连接,0.0,0.0,0.0
1177,1205,=Q15+K1.B1-W5(-P2):P2:6,=Q15+K1.B1-U1:.3,,0,1,外部连接,0.0,0.0,0.0
1178,1206,=Q15+K1.B1-U1:.3,=Q15+K1.B1-U1:.6,,0,1,外部连接,0.0,0.0,0.0
1179,1207,=Q15+K1.B1-W5(-P1):P1:5,=Q15+K1.B1-U1:.9,,0,1,外部连接,0.0,0.0,0.0
1180,1208,=Q15+K1.B1-A25:X1.5,=Q15+K1.G1-G5:ANALOG.5,,0,1,外部连接,0.0,0.0,0.0
1181,1209,=Q15+K1.G1-G5:ANALOG.18,=Q15+K1.B1-A25:X1.18,,0,1,外部连接,0.0,0.0,0.0
1182,1210,=Q15+K1.B1-U2:.1,=Q15+K1.B1-A25:X2.18,,0,1,外部连接,0.0,0.0,0.0
1183,1211,=Q15+K1.B1-A2:16,=Q15+K1.B1-U2:.10,,0,1,外部连接,0.0,0.0,0.0
1184,1212,=Q15+K1.B1-A25:X1.6,=Q15+K1.G1-G5:ANALOG.6,,0,1,外部连接,0.0,0.0,0.0
1185,1213,=Q15+K1.B1-U2:.3,=Q15+K1.B1-A25:X2.6,,0,1,外部连接,0.0,0.0,0.0
1186,1214,=Q15+K1.B1-U2:.3,=Q15+K1.B1-W5(-P2):P2:7,,0,1,外部连接,0.0,0.0,0.0
1187,1215,=Q15+K1.B1-W5(-P2):P2:7,=Q15+K1.B1-U2:.12,,0,1,外部连接,0.0,0.0,0.0
1188,1216,=Q15+K1.B1-U2:.12,=Q15+K1.B1-U2:.6,,0,1,外部连接,0.0,0.0,0.0
1189,1217,=Q15+K1.B1-W5(-P1):P1:6,=Q15+K1.B1-U2:.9,,0,1,外部连接,0.0,0.0,0.0
1190,1218,=Q15+K1.G1-G5:ANALOG.13,=Q15+K1.B1-A25:X1.13,,0,1,外部连接,0.0,0.0,0.0
1191,1219,=Q15+K1.G1-G5:ANALOG.15,=Q15+K1.B1-A25:X1.15,,0,1,外部连接,0.0,0.0,0.0
1192,1220,=Q15+K1.B1-A25:X1.7,=Q15+K1.G1-G5:ANA.7,,0,1,外部连接,0.0,0.0,0.0
1193,1221,=Q15+K1.G1-G5:ANA.11,=Q15+K1.B1-A25:X1.11,,0,1,外部连接,0.0,0.0,0.0
1194,1222,=Q15+K1.G1-G5:ANA.19,=Q15+K1.B1-A25:X1.19,,0,1,外部连接,0.0,0.0,0.0
1195,1223,=Q15+K1.G1-G5:ANA.21,=Q15+K1.B1-A25:X1.21,,0,1,外部连接,0.0,0.0,0.0
1196,1224,=Q15+K1.G1-G5:ANA.14,=Q15+K1.B1-A25:X1.14,,0,1,外部连接,0.0,0.0,0.0
1197,1225,=Q15+K1.G1-G5:ANA.16,=Q15+K1.B1-A25:X1.16,,0,1,外部连接,0.0,0.0,0.0
1198,1226,=Q15+K1.G1-G5:ANA.23,=Q15+K1.B1-A25:X1.23,,0,1,外部连接,0.0,0.0,0.0
1199,1227,=Q15+K1.G1-G5:ANA.24,=Q15+K1.B1-A25:X1.24,,0,1,外部连接,0.0,0.0,0.0
1200,1230,=Q15+K1.B1-A8:1,=Q15+K1.B1-A25:X2.7,,0,1,外部连接,0.0,0.0,0.0
1201,1231,=Q15+K1.B1-A8,=Q15+K1.B1-A25:X2.11,,0,1,外部连接,0.0,0.0,0.0
1202,1232,=Q15+K1.B1-A8:5,=Q15+K1.B1-A25:X2.19,,0,1,外部连接,0.0,0.0,0.0
1203,1233,=Q15+K1.B1-A8,=Q15+K1.B1-A25:X2.21,,0,1,外部连接,0.0,0.0,0.0
1204,1234,=Q15+K1.B1-A7:1,=Q15+K1.B1-A25:X2.14,,0,1,外部连接,0.0,0.0,0.0
1205,1235,=Q15+K1.B1-A7,=Q15+K1.B1-A25:X2.16,,0,1,外部连接,0.0,0.0,0.0
1206,1236,=Q15+K1.B1-A7:5,=Q15+K1.B1-A25:X2.23,,0,1,外部连接,0.0,0.0,0.0
1207,1237,=Q15+K1.B1-A7,=Q15+K1.B1-A25:X2.24,,0,1,外部连接,0.0,0.0,0.0
